HMDB ID	KEGG ID	reference acc.
HMDB04893	C06135	HMDB0004893
HMDB0004893	C06135	HMDB0004893
HMDB04894	C06135	HMDB0004894
HMDB0004894	C06135	HMDB0004894
HMDB04895	C06135	HMDB0004895
HMDB0004895	C06135	HMDB0004895
HMDB04896	C06135	HMDB0004896
HMDB0004896	C06135	HMDB0004896
HMDB04897	C06135	HMDB0004897
HMDB0004897	C06135	HMDB0004897
HMDB0000566	C06135	HMDB0004898
HMDB0004899	C06135	HMDB0004898
HMDB00566	C06135	HMDB0004898
HMDB04898	C06135	HMDB0004898
HMDB04899	C06135	HMDB0004898
HMDB0004898	C06135	HMDB0004898
HMDB04900	C06136 	HMDB0004900
HMDB0004900	C06136 	HMDB0004900
HMDB04901	C06136 	HMDB0004901
HMDB0004901	C06136 	HMDB0004901
HMDB04902	C06136 	HMDB0004902
HMDB0004902	C06136 	HMDB0004902
HMDB0000597	C06136 	HMDB0004903
HMDB00597	C06136 	HMDB0004903
HMDB04903	C06136 	HMDB0004903
HMDB0004903	C06136 	HMDB0004903
HMDB04904	C06136 	HMDB0004904
HMDB0004904	C06136 	HMDB0004904
HMDB04905	C06136 	HMDB0004905
HMDB0004905	C06136 	HMDB0004905
HMDB04906	C06136 	HMDB0004906
HMDB0004906	C06136 	HMDB0004906
HMDB04907	C06136 	HMDB0004907
HMDB0004907	C06136 	HMDB0004907
HMDB04908	C06136 	HMDB0004908
HMDB0004908	C06136 	HMDB0004908
HMDB04909	C06136 	HMDB0004909
HMDB0004909	C06136 	HMDB0004909
HMDB04910	C06136 	HMDB0004910
HMDB0004910	C06136 	HMDB0004910
HMDB04911	C06133	HMDB0004911
HMDB0004911	C06133	HMDB0004911
HMDB04912	C06133	HMDB0004912
HMDB0004912	C06133	HMDB0004912
HMDB04913	C06133	HMDB0004913
HMDB0004913	C06133	HMDB0004913
HMDB04914	C06133	HMDB0004914
HMDB0004914	C06133	HMDB0004914
HMDB04915	C06133	HMDB0004915
HMDB0004915	C06133	HMDB0004915
HMDB04916	C06133	HMDB0004916
HMDB0004916	C06133	HMDB0004916
HMDB04917	C06133	HMDB0004917
HMDB0004917	C06133	HMDB0004917
HMDB04918	C06133	HMDB0004918
HMDB0004918	C06133	HMDB0004918
HMDB04919	C06133	HMDB0004919
HMDB0004919	C06133	HMDB0004919
HMDB0004922	C06133	HMDB0004920
HMDB04920	C06133	HMDB0004920
HMDB04922	C06133	HMDB0004920
HMDB0004920	C06133	HMDB0004920
HMDB04921	C06133	HMDB0004921
HMDB0004921	C06133	HMDB0004921
HMDB04936	C04884	HMDB0004936
HMDB0004936	C04884	HMDB0004936
HMDB04937	C04884	HMDB0004937
HMDB0004937	C04884	HMDB0004937
HMDB04938	C04884	HMDB0004938
HMDB0004938	C04884	HMDB0004938
HMDB04939	C04884	HMDB0004939
HMDB0004939	C04884	HMDB0004939
HMDB04940	C01808	HMDB0004940
HMDB0004940	C01808	HMDB0004940
HMDB04941	C04884	HMDB0004941
HMDB0004941	C04884	HMDB0004941
HMDB04942	C04884	HMDB0004942
HMDB0004942	C04884	HMDB0004942
HMDB04943	C04884	HMDB0004943
HMDB0004943	C04884	HMDB0004943
HMDB04944	C04884	HMDB0004944
HMDB0004944	C04884	HMDB0004944
HMDB04945	C04884	HMDB0004945
HMDB0004945	C04884	HMDB0004945
HMDB04946	C04884	HMDB0004946
HMDB0004946	C04884	HMDB0004946
HMDB04947	C00195	HMDB0004947
HMDB0004947	C00195	HMDB0004947
HMDB04948	C00195	HMDB0004948
HMDB0004948	C00195	HMDB0004948
HMDB04949	C00195	HMDB0004949
HMDB0004949	C00195	HMDB0004949
HMDB04950	C00195	HMDB0004950
HMDB0004950	C00195	HMDB0004950
HMDB04951	C00195	HMDB0004951
HMDB0004951	C00195	HMDB0004951
HMDB04952	C00195	HMDB0004952
HMDB0004952	C00195	HMDB0004952
HMDB04953	C00195	HMDB0004953
HMDB0004953	C00195	HMDB0004953
HMDB04955	C00195	HMDB0004955
HMDB0004955	C00195	HMDB0004955
HMDB04956	C00195	HMDB0004956
HMDB0004956	C00195	HMDB0004956
HMDB04957	C00195	HMDB0004957
HMDB0004957	C00195	HMDB0004957
HMDB04958	C03272	HMDB0004958
HMDB0004958	C03272	HMDB0004958
HMDB04959	C03272	HMDB0004959
HMDB0004959	C03272	HMDB0004959
HMDB04960	C03272	HMDB0004960
HMDB0004960	C03272	HMDB0004960
HMDB04961	C03272	HMDB0004961
HMDB0004961	C03272	HMDB0004961
HMDB04962	C03272	HMDB0004962
HMDB0004962	C03272	HMDB0004962
HMDB04963	C03272	HMDB0004963
HMDB0004963	C03272	HMDB0004963
HMDB04964	C03272	HMDB0004964
HMDB0004964	C03272	HMDB0004964
HMDB04965	C03272	HMDB0004965
HMDB0004965	C03272	HMDB0004965
HMDB04966	C03272	HMDB0004966
HMDB0004966	C03272	HMDB0004966
HMDB04967	C03272	HMDB0004967
HMDB0004967	C03272	HMDB0004967
HMDB04968	C03272	HMDB0004968
HMDB0004968	C03272	HMDB0004968
HMDB04969	C01190	HMDB0004969
HMDB0004969	C01190	HMDB0004969
HMDB04970	C01190	HMDB0004970
HMDB0004970	C01190	HMDB0004970
HMDB04971	C01190	HMDB0004971
HMDB0004971	C01190	HMDB0004971
HMDB04972	C01190	HMDB0004972
HMDB0004972	C01190	HMDB0004972
HMDB04973	C01190	HMDB0004973
HMDB0004973	C01190	HMDB0004973
HMDB04974	C01190	HMDB0004974
HMDB0004974	C01190	HMDB0004974
HMDB04975	C01190	HMDB0004975
HMDB0004975	C01190	HMDB0004975
HMDB04976	C01190	HMDB0004976
HMDB0004976	C01190	HMDB0004976
HMDB04977	C01190	HMDB0004977
HMDB0004977	C01190	HMDB0004977
HMDB04979	C01190	HMDB0004979
HMDB0004979	C01190	HMDB0004979
HMDB04980	C03246	HMDB0004980
HMDB0004980	C03246	HMDB0004980
HMDB0006702	C11142	HMDB0004983
HMDB04983	C11142	HMDB0004983
HMDB06702	C11142	HMDB0004983
HMDB0004983	C11142	HMDB0004983
HMDB04992	C07527	HMDB0004992
HMDB0004992	C07527	HMDB0004992
HMDB0014463	C06174	HMDB0004995
HMDB04995	C06174	HMDB0004995
HMDB14463	C06174	HMDB0004995
HMDB0004995	C06174	HMDB0004995
HMDB04999	C07080	HMDB0004999
HMDB0004999	C07080	HMDB0004999
HMDB05000	C06818	HMDB0005000
HMDB0005000	C06818	HMDB0005000
HMDB05006	C06834	HMDB0005006
HMDB0005006	C06834	HMDB0005006
HMDB05008	C01594	HMDB0005008
HMDB0005008	C01594	HMDB0005008
HMDB05010	C07246	HMDB0005010
HMDB0005010	C07246	HMDB0005010
HMDB05012	C07322	HMDB0005012
HMDB0005012	C07322	HMDB0005012
HMDB05014	C07589	HMDB0005014
HMDB0005014	C07589	HMDB0005014
HMDB05016	C07187	HMDB0005016
HMDB0005016	C07187	HMDB0005016
HMDB05017	C11806	HMDB0005017
HMDB0005017	C11806	HMDB0005017
HMDB05018	C06825	HMDB0005018
HMDB0005018	C06825	HMDB0005018
HMDB05020	C06861	HMDB0005020
HMDB0005020	C06861	HMDB0005020
HMDB05021	C07397	HMDB0005021
HMDB0005021	C07397	HMDB0005021
HMDB0014321	C01844	HMDB0005022
HMDB05022	C01844	HMDB0005022
HMDB14321	C01844	HMDB0005022
HMDB0005022	C01844	HMDB0005022
HMDB05023	C07219	HMDB0005023
HMDB0005023	C07219	HMDB0005023
HMDB05026	C07864	HMDB0005026
HMDB0005026	C07864	HMDB0005026
HMDB05030	C06999	HMDB0005030
HMDB0005030	C06999	HMDB0005030
HMDB05032	C07778	HMDB0005032
HMDB0005032	C07778	HMDB0005032
HMDB05034	C07502	HMDB0005034
HMDB0005034	C07502	HMDB0005034
HMDB05035	C07325	HMDB0005035
HMDB0005035	C07325	HMDB0005035
HMDB05037	C07319	HMDB0005037
HMDB0005037	C07319	HMDB0005037
HMDB05038	C07572	HMDB0005038
HMDB0005038	C07572	HMDB0005038
HMDB05039	C07259	HMDB0005039
HMDB0005039	C07259	HMDB0005039
HMDB05042	C12564	HMDB0005042
HMDB0005042	C12564	HMDB0005042
HMDB05047	C04056	HMDB0005047
HMDB0005047	C04056	HMDB0005047
HMDB05048	C04056	HMDB0005048
HMDB0005048	C04056	HMDB0005048
HMDB05049	C13800	HMDB0005049
HMDB0005049	C13800	HMDB0005049
HMDB0004683	C14781	HMDB0005050
HMDB04683	C14781	HMDB0005050
HMDB05050	C14781	HMDB0005050
HMDB0005050	C14781	HMDB0005050
HMDB05056	C18166	HMDB0005056
HMDB0005056	C18166	HMDB0005056
HMDB05060	C16525	HMDB0005060
HMDB0005060	C16525	HMDB0005060
HMDB05079	C14717	HMDB0005079
HMDB0005079	C14717	HMDB0005079
HMDB0062299	C06315	HMDB0005082
HMDB05082	C06315	HMDB0005082
HMDB62299	C06315	HMDB0005082
HMDB0005082	C06315	HMDB0005082
HMDB05083	C13809	HMDB0005083
HMDB0005083	C13809	HMDB0005083
HMDB05084	C11361	HMDB0005084
HMDB0005084	C11361	HMDB0005084
HMDB05088	C04853	HMDB0005088
HMDB0005088	C04853	HMDB0005088
HMDB05089	C04853	HMDB0005089
HMDB0005089	C04853	HMDB0005089
HMDB05102	C06438	HMDB0005102
HMDB0005102	C06438	HMDB0005102
HMDB05175	C05581	HMDB0005175
HMDB0005175	C05581	HMDB0005175
HMDB0005177	C00381	HMDB0005176
HMDB0005178	C00381	HMDB0005176
HMDB0005179	C00381	HMDB0005176
HMDB0005180	C00381	HMDB0005176
HMDB0005182	C00381	HMDB0005176
HMDB0005183	C00381	HMDB0005176
HMDB0005184	C00381	HMDB0005176
HMDB0005185	C00381	HMDB0005176
HMDB0005186	C00381	HMDB0005176
HMDB0012923	C00381	HMDB0005176
HMDB05176	C00381	HMDB0005176
HMDB05177	C00381	HMDB0005176
HMDB05178	C00381	HMDB0005176
HMDB05179	C00381	HMDB0005176
HMDB05180	C00381	HMDB0005176
HMDB05182	C00381	HMDB0005176
HMDB05183	C00381	HMDB0005176
HMDB05184	C00381	HMDB0005176
HMDB05185	C00381	HMDB0005176
HMDB05186	C00381	HMDB0005176
HMDB12923	C00381	HMDB0005176
HMDB0005176	C00381	HMDB0005176
HMDB0005194	C02530	HMDB0005193
HMDB0006732	C02530	HMDB0005193
HMDB05193	C02530	HMDB0005193
HMDB05194	C02530	HMDB0005193
HMDB06732	C02530	HMDB0005193
HMDB0005193	C02530	HMDB0005193
HMDB05199	C09642	HMDB0005199
HMDB0005199	C09642	HMDB0005199
HMDB05359	C00422	HMDB0005359
HMDB0005359	C00422	HMDB0005359
HMDB05360	C00422	HMDB0005360
HMDB0005360	C00422	HMDB0005360
HMDB05361	C00422	HMDB0005361
HMDB0005361	C00422	HMDB0005361
HMDB05362	C00422	HMDB0005362
HMDB0005362	C00422	HMDB0005362
HMDB05363	C00422	HMDB0005363
HMDB0005363	C00422	HMDB0005363
HMDB05367	C00422	HMDB0005367
HMDB0005367	C00422	HMDB0005367
HMDB05368	C00422	HMDB0005368
HMDB0005368	C00422	HMDB0005368
HMDB05369	C00422	HMDB0005369
HMDB0005369	C00422	HMDB0005369
HMDB05370	C00422	HMDB0005370
HMDB0005370	C00422	HMDB0005370
HMDB05372	C00422	HMDB0005372
HMDB0005372	C00422	HMDB0005372
HMDB05373	C00422	HMDB0005373
HMDB0005373	C00422	HMDB0005373
HMDB05374	C00422	HMDB0005374
HMDB0005374	C00422	HMDB0005374
HMDB05375	C00422	HMDB0005375
HMDB0005375	C00422	HMDB0005375
HMDB05376	C00422	HMDB0005376
HMDB0005376	C00422	HMDB0005376
HMDB05377	C00422	HMDB0005377
HMDB0005377	C00422	HMDB0005377
HMDB05378	C00422	HMDB0005378
HMDB0005378	C00422	HMDB0005378
HMDB05379	C00422	HMDB0005379
HMDB0005379	C00422	HMDB0005379
HMDB05380	C00422	HMDB0005380
HMDB0005380	C00422	HMDB0005380
HMDB05381	C00422	HMDB0005381
HMDB0005381	C00422	HMDB0005381
HMDB05382	C00422	HMDB0005382
HMDB0005382	C00422	HMDB0005382
HMDB05383	C00422	HMDB0005383
HMDB0005383	C00422	HMDB0005383
HMDB05384	C00422	HMDB0005384
HMDB0005384	C00422	HMDB0005384
HMDB05385	C00422	HMDB0005385
HMDB0005385	C00422	HMDB0005385
HMDB05386	C00422	HMDB0005386
HMDB0005386	C00422	HMDB0005386
HMDB05387	C00422	HMDB0005387
HMDB0005387	C00422	HMDB0005387
HMDB05388	C00422	HMDB0005388
HMDB0005388	C00422	HMDB0005388
HMDB05389	C00422	HMDB0005389
HMDB0005389	C00422	HMDB0005389
HMDB05390	C00422	HMDB0005390
HMDB0005390	C00422	HMDB0005390
HMDB05391	C00422	HMDB0005391
HMDB0005391	C00422	HMDB0005391
HMDB05392	C00422	HMDB0005392
HMDB0005392	C00422	HMDB0005392
HMDB0005118	C00422	HMDB0005393
HMDB05118	C00422	HMDB0005393
HMDB05393	C00422	HMDB0005393
HMDB0005393	C00422	HMDB0005393
HMDB05395	C00422	HMDB0005395
HMDB0005395	C00422	HMDB0005395
HMDB05396	C00422	HMDB0005396
HMDB0005396	C00422	HMDB0005396
HMDB05397	C00422	HMDB0005397
HMDB0005397	C00422	HMDB0005397
HMDB05398	C00422	HMDB0005398
HMDB0005398	C00422	HMDB0005398
HMDB05399	C00422	HMDB0005399
HMDB0005399	C00422	HMDB0005399
HMDB05400	C00422	HMDB0005400
HMDB0005400	C00422	HMDB0005400
HMDB05401	C00422	HMDB0005401
HMDB0005401	C00422	HMDB0005401
HMDB05402	C00422	HMDB0005402
HMDB0005402	C00422	HMDB0005402
HMDB05403	C00422	HMDB0005403
HMDB0005403	C00422	HMDB0005403
HMDB05404	C00422	HMDB0005404
HMDB0005404	C00422	HMDB0005404
HMDB05405	C00422	HMDB0005405
HMDB0005405	C00422	HMDB0005405
HMDB05406	C00422	HMDB0005406
HMDB0005406	C00422	HMDB0005406
HMDB05407	C00422	HMDB0005407
HMDB0005407	C00422	HMDB0005407
HMDB05408	C00422	HMDB0005408
HMDB0005408	C00422	HMDB0005408
HMDB05409	C00422	HMDB0005409
HMDB0005409	C00422	HMDB0005409
HMDB05410	C00422	HMDB0005410
HMDB0005410	C00422	HMDB0005410
HMDB05411	C00422	HMDB0005411
HMDB0005411	C00422	HMDB0005411
HMDB05412	C00422	HMDB0005412
HMDB0005412	C00422	HMDB0005412
HMDB05413	C00422	HMDB0005413
HMDB0005413	C00422	HMDB0005413
HMDB05414	C00422	HMDB0005414
HMDB0005414	C00422	HMDB0005414
HMDB05415	C00422	HMDB0005415
HMDB0005415	C00422	HMDB0005415
HMDB05416	C00422	HMDB0005416
HMDB0005416	C00422	HMDB0005416
HMDB05418	C00422	HMDB0005418
HMDB0005418	C00422	HMDB0005418
HMDB05419	C00422	HMDB0005419
HMDB0005419	C00422	HMDB0005419
HMDB05420	C00422	HMDB0005420
HMDB0005420	C00422	HMDB0005420
HMDB05421	C00422	HMDB0005421
HMDB0005421	C00422	HMDB0005421
HMDB05422	C00422	HMDB0005422
HMDB0005422	C00422	HMDB0005422
HMDB05423	C00422	HMDB0005423
HMDB0005423	C00422	HMDB0005423
HMDB05424	C00422	HMDB0005424
HMDB0005424	C00422	HMDB0005424
HMDB05425	C00422	HMDB0005425
HMDB0005425	C00422	HMDB0005425
HMDB05426	C00422	HMDB0005426
HMDB0005426	C00422	HMDB0005426
HMDB05427	C00422	HMDB0005427
HMDB0005427	C00422	HMDB0005427
HMDB05428	C00422	HMDB0005428
HMDB0005428	C00422	HMDB0005428
HMDB05429	C00422	HMDB0005429
HMDB0005429	C00422	HMDB0005429
HMDB05430	C00422	HMDB0005430
HMDB0005430	C00422	HMDB0005430
HMDB05431	C00422	HMDB0005431
HMDB0005431	C00422	HMDB0005431
HMDB05433	C00422	HMDB0005433
HMDB0005433	C00422	HMDB0005433
HMDB05434	C00422	HMDB0005434
HMDB0005434	C00422	HMDB0005434
HMDB05435	C00422	HMDB0005435
HMDB0005435	C00422	HMDB0005435
HMDB05436	C00422	HMDB0005436
HMDB0005436	C00422	HMDB0005436
HMDB05437	C00422	HMDB0005437
HMDB0005437	C00422	HMDB0005437
HMDB05438	C00422	HMDB0005438
HMDB0005438	C00422	HMDB0005438
HMDB05439	C00422	HMDB0005439
HMDB0005439	C00422	HMDB0005439
HMDB05440	C00422	HMDB0005440
HMDB0005440	C00422	HMDB0005440
HMDB05441	C00422	HMDB0005441
HMDB0005441	C00422	HMDB0005441
HMDB05442	C00422	HMDB0005442
HMDB0005442	C00422	HMDB0005442
HMDB05443	C00422	HMDB0005443
HMDB0005443	C00422	HMDB0005443
HMDB05444	C00422	HMDB0005444
HMDB0005444	C00422	HMDB0005444
HMDB05445	C00422	HMDB0005445
HMDB0005445	C00422	HMDB0005445
HMDB05446	C00422	HMDB0005446
HMDB0005446	C00422	HMDB0005446
HMDB05447	C00422	HMDB0005447
HMDB0005447	C00422	HMDB0005447
HMDB05448	C00422	HMDB0005448
HMDB0005448	C00422	HMDB0005448
HMDB05449	C00422	HMDB0005449
HMDB0005449	C00422	HMDB0005449
HMDB05450	C00422	HMDB0005450
HMDB0005450	C00422	HMDB0005450
HMDB05451	C00422	HMDB0005451
HMDB0005451	C00422	HMDB0005451
HMDB05452	C00422	HMDB0005452
HMDB0005452	C00422	HMDB0005452
HMDB05454	C00422	HMDB0005454
HMDB0005454	C00422	HMDB0005454
HMDB05455	C00422	HMDB0005455
HMDB0005455	C00422	HMDB0005455
HMDB05456	C00422	HMDB0005456
HMDB0005456	C00422	HMDB0005456
HMDB05457	C00422	HMDB0005457
HMDB0005457	C00422	HMDB0005457
HMDB05458	C00422	HMDB0005458
HMDB0005458	C00422	HMDB0005458
HMDB05459	C00422	HMDB0005459
HMDB0005459	C00422	HMDB0005459
HMDB05460	C00422	HMDB0005460
HMDB0005460	C00422	HMDB0005460
HMDB05461	C00422	HMDB0005461
HMDB0005461	C00422	HMDB0005461
HMDB05462	C00422	HMDB0005462
HMDB0005462	C00422	HMDB0005462
HMDB05463	C00422	HMDB0005463
HMDB0005463	C00422	HMDB0005463
HMDB05464	C00422	HMDB0005464
HMDB0005464	C00422	HMDB0005464
HMDB05465	C00422	HMDB0005465
HMDB0005465	C00422	HMDB0005465
HMDB05466	C00422	HMDB0005466
HMDB0005466	C00422	HMDB0005466
HMDB05467	C00422	HMDB0005467
HMDB0005467	C00422	HMDB0005467
HMDB05468	C00422	HMDB0005468
HMDB0005468	C00422	HMDB0005468
HMDB05469	C00422	HMDB0005469
HMDB0005469	C00422	HMDB0005469
HMDB05470	C00422	HMDB0005470
HMDB0005470	C00422	HMDB0005470
HMDB05471	C00422	HMDB0005471
HMDB0005471	C00422	HMDB0005471
HMDB05472	C00422	HMDB0005472
HMDB0005472	C00422	HMDB0005472
HMDB05473	C00422	HMDB0005473
HMDB0005473	C00422	HMDB0005473
HMDB05474	C00422	HMDB0005474
HMDB0005474	C00422	HMDB0005474
HMDB05475	C00422	HMDB0005475
HMDB0005475	C00422	HMDB0005475
HMDB05476	C00422	HMDB0005476
HMDB0005476	C00422	HMDB0005476
HMDB05768	C02993	HMDB0005768
HMDB0005768	C02993	HMDB0005768
HMDB0011385	C00350	HMDB0005779
HMDB05779	C00350	HMDB0005779
HMDB11385	C00350	HMDB0005779
HMDB0005779	C00350	HMDB0005779
HMDB0011361	C00350	HMDB0005780
HMDB05780	C00350	HMDB0005780
HMDB11361	C00350	HMDB0005780
HMDB0005780	C00350	HMDB0005780
HMDB05781	C14536	HMDB0005781
HMDB0005781	C14536	HMDB0005781
HMDB05782	C01709	HMDB0005782
HMDB0005782	C01709	HMDB0005782
HMDB05783	C10462	HMDB0005783
HMDB0005783	C10462	HMDB0005783
HMDB05794	C00389	HMDB0005794
HMDB0005794	C00389	HMDB0005794
HMDB05799	C12630	HMDB0005799
HMDB0005799	C12630	HMDB0005799
HMDB05800	C01514	HMDB0005800
HMDB0005800	C01514	HMDB0005800
HMDB05801	C05903	HMDB0005801
HMDB0005801	C05903	HMDB0005801
HMDB05802	C10469	HMDB0005802
HMDB0005802	C10469	HMDB0005802
HMDB05805	C06575	HMDB0005805
HMDB0005805	C06575	HMDB0005805
HMDB05806	C09900	HMDB0005806
HMDB0005806	C09900	HMDB0005806
HMDB05807	C01424	HMDB0005807
HMDB0005807	C01424	HMDB0005807
HMDB05808	C00858	HMDB0005808
HMDB0005808	C00858	HMDB0005808
HMDB05809	C10453	HMDB0005809
HMDB0005809	C10453	HMDB0005809
HMDB05810	C05631	HMDB0005810
HMDB0005810	C05631	HMDB0005810
HMDB05811	C09732	HMDB0005811
HMDB0005811	C09732	HMDB0005811
HMDB0005804	C09871	HMDB0005812
HMDB05804	C09871	HMDB0005812
HMDB05812	C09871	HMDB0005812
HMDB0005812	C09871	HMDB0005812
HMDB05814	C08157	HMDB0005814
HMDB0005814	C08157	HMDB0005814
HMDB05826	C01235	HMDB0005826
HMDB0005826	C01235	HMDB0005826
HMDB05831	C02810	HMDB0005831
HMDB0005831	C02810	HMDB0005831
HMDB05843	C19317	HMDB0005843
HMDB0005843	C19317	HMDB0005843
HMDB05849	C14210	HMDB0005849
HMDB0005849	C14210	HMDB0005849
HMDB05874	C17079	HMDB0005874
HMDB0005874	C17079	HMDB0005874
HMDB05879	C08371	HMDB0005879
HMDB0005879	C08371	HMDB0005879
HMDB05896	C14209	HMDB0005896
HMDB0005896	C14209	HMDB0005896
HMDB05897	C14458	HMDB0005897
HMDB0005897	C14458	HMDB0005897
HMDB05949	C15473	HMDB0005949
HMDB0005949	C15473	HMDB0005949
HMDB05971	C04575	HMDB0005971
HMDB0005971	C04575	HMDB0005971
HMDB05972	C14594	HMDB0005972
HMDB0005972	C14594	HMDB0005972
HMDB05973	C08302	HMDB0005973
HMDB0005973	C08302	HMDB0005973
HMDB05994	C02373	HMDB0005994
HMDB0005994	C02373	HMDB0005994
HMDB05998	C14748	HMDB0005998
HMDB0005998	C14748	HMDB0005998
HMDB06006	C14710	HMDB0006006
HMDB0006006	C14710	HMDB0006006
HMDB06007	C07328	HMDB0006007
HMDB0006007	C07328	HMDB0006007
HMDB06026	D05204 	HMDB0006026
HMDB0006026	D05204 	HMDB0006026
HMDB06027	C14665	HMDB0006027
HMDB0006027	C14665	HMDB0006027
HMDB06031	C14552	HMDB0006031
HMDB0006031	C14552	HMDB0006031
HMDB06032	C04437	HMDB0006032
HMDB0006032	C04437	HMDB0006032
HMDB06036	D04947   	HMDB0006036
HMDB0006036	D04947   	HMDB0006036
HMDB06040	C04153	HMDB0006040
HMDB0006040	C04153	HMDB0006040
HMDB06048	C14475	HMDB0006048
HMDB0006048	C14475	HMDB0006048
HMDB06049	C06501	HMDB0006049
HMDB0006049	C06501	HMDB0006049
HMDB0004235	C05950	HMDB0006059
HMDB04235	C05950	HMDB0006059
HMDB06059	C05950	HMDB0006059
HMDB0006059	C05950	HMDB0006059
HMDB06061	C05595	HMDB0006061
HMDB0006061	C05595	HMDB0006061
HMDB0000160	C06153	HMDB0006088
HMDB00160	C06153	HMDB0006088
HMDB06088	C06153	HMDB0006088
HMDB0006088	C06153	HMDB0006088
HMDB06112	C19440	HMDB0006112
HMDB0006112	C19440	HMDB0006112
HMDB06115	C00261	HMDB0006115
HMDB0006115	C00261	HMDB0006115
HMDB06211	C04640	HMDB0006211
HMDB0006211	C04640	HMDB0006211
HMDB06213	C02917	HMDB0006213
HMDB0006213	C02917	HMDB0006213
HMDB0003439	C19962	HMDB0006216
HMDB03439	C19962	HMDB0006216
HMDB06216	C19962	HMDB0006216
HMDB0006216	C19962	HMDB0006216
HMDB06217	C19962	HMDB0006217
HMDB0006217	C19962	HMDB0006217
HMDB06219	C07058	HMDB0006219
HMDB0006219	C07058	HMDB0006219
HMDB06221	C19962	HMDB0006221
HMDB0006221	C19962	HMDB0006221
HMDB0006767	C05503	HMDB0006224
HMDB06224	C05503	HMDB0006224
HMDB06767	C05503	HMDB0006224
HMDB0006224	C05503	HMDB0006224
HMDB06229	C11526	HMDB0006229
HMDB0006229	C11526	HMDB0006229
HMDB06234	C04062	HMDB0006234
HMDB0006234	C04062	HMDB0006234
HMDB06235	C04063	HMDB0006235
HMDB0006235	C04063	HMDB0006235
HMDB06236	C00601	HMDB0006236
HMDB0006236	C00601	HMDB0006236
HMDB06240	C13008	HMDB0006240
HMDB0006240	C13008	HMDB0006240
HMDB0004057	C05577	HMDB0006242
HMDB04057	C05577	HMDB0006242
HMDB06242	C05577	HMDB0006242
HMDB0006242	C05577	HMDB0006242
HMDB06243	C16168	HMDB0006243
HMDB0006243	C16168	HMDB0006243
HMDB06247	C15519	HMDB0006247
HMDB0006247	C15519	HMDB0006247
HMDB0029142	C03740	HMDB0006248
HMDB0061369	C03740	HMDB0006248
HMDB06248	C03740	HMDB0006248
HMDB29142	C03740	HMDB0006248
HMDB61369	C03740	HMDB0006248
HMDB0006248	C03740	HMDB0006248
HMDB06254	C16677	HMDB0006254
HMDB0006254	C16677	HMDB0006254
HMDB06259	C14497	HMDB0006259
HMDB0006259	C14497	HMDB0006259
HMDB06260	C16374	HMDB0006260
HMDB0006260	C16374	HMDB0006260
HMDB06268	C06241	HMDB0006268
HMDB0006268	C06241	HMDB0006268
HMDB06271	C05437	HMDB0006271
HMDB0006271	C05437	HMDB0006271
HMDB06272	C01110	HMDB0006272
HMDB0006272	C01110	HMDB0006272
HMDB06273	C04751	HMDB0006273
HMDB0006273	C04751	HMDB0006273
HMDB06275	C13690	HMDB0006275
HMDB0006275	C13690	HMDB0006275
HMDB06280	C15520	HMDB0006280
HMDB0006280	C15520	HMDB0006280
HMDB06281	C06341	HMDB0006281
HMDB0006281	C06341	HMDB0006281
HMDB06283	C05500	HMDB0006283
HMDB0006283	C05500	HMDB0006283
HMDB06284	C03283	HMDB0006284
HMDB0006284	C03283	HMDB0006284
HMDB06285	C16678	HMDB0006285
HMDB0006285	C16678	HMDB0006285
HMDB06290	C16162  	HMDB0006290
HMDB0006290	C16162  	HMDB0006290
HMDB0002325	C05337	HMDB0006292
HMDB02325	C05337	HMDB0006292
HMDB06292	C05337	HMDB0006292
HMDB0006292	C05337	HMDB0006292
HMDB06293	C02045	HMDB0006293
HMDB0006293	C02045	HMDB0006293
HMDB06294	C18218	HMDB0006294
HMDB0006294	C18218	HMDB0006294
HMDB06316	C00541	HMDB0006316
HMDB0006316	C00541	HMDB0006316
HMDB06327	C14153	HMDB0006327
HMDB0006327	C14153	HMDB0006327
HMDB0001436	C00636	HMDB0006330
HMDB01436	C00636	HMDB0006330
HMDB06330	C00636	HMDB0006330
HMDB0006330	C00636	HMDB0006330
HMDB06331	C02480	HMDB0006331
HMDB0006331	C02480	HMDB0006331
HMDB06334	C00618	HMDB0006334
HMDB0006334	C00618	HMDB0006334
HMDB06335	C14152	HMDB0006335
HMDB0006335	C14152	HMDB0006335
HMDB06336	C03246	HMDB0006336
HMDB0006336	C03246	HMDB0006336
HMDB06343	C05699	HMDB0006343
HMDB0006343	C05699	HMDB0006343
HMDB06344	C04148	HMDB0006344
HMDB0006344	C04148	HMDB0006344
HMDB06345	C01011	HMDB0006345
HMDB0006345	C01011	HMDB0006345
HMDB06348	C12449	HMDB0006348
HMDB0006348	C12449	HMDB0006348
HMDB06353	C00110	HMDB0006353
HMDB0006353	C00110	HMDB0006353
HMDB06354	C03319	HMDB0006354
HMDB0006354	C03319	HMDB0006354
HMDB06355	C02670	HMDB0006355
HMDB0006355	C02670	HMDB0006355
HMDB06357	C04225	HMDB0006357
HMDB0006357	C04225	HMDB0006357
HMDB06368	C03035	HMDB0006368
HMDB0006368	C03035	HMDB0006368
HMDB06369	C06192	HMDB0006369
HMDB0006369	C06192	HMDB0006369
HMDB06402	C05259	HMDB0006402
